week_start,AutotraderInventory_FranchiseDealers_Inventory,AutotraderInventory_IndieDealers_Inventory,AutotraderInventory_TotalDealers_Inventory,BrandMedia_Addressable/Linear_Spends,BrandMedia_ConnectedTV_Spends,BrandMedia_Default_Spends,BrandMedia_Display_Spends,BrandMedia_LiveStreamVideo_Spends,BrandMedia_OOH_Spends,BrandMedia_Radio_Spends,BrandMedia_Social_Spends,BrandMedia_TotalDigitalVideo_Spends,CargurusInventory_AllFranchiseDealers_Inventory,CargurusInventory_AllIndieDealers_Inventory,CargurusInventory_PayingFranchiseDealers_Inventory,CargurusInventory_PayingIndieDealers_Inventory,CargurusInventory_TotalAllDealers_Inventory,CargurusInventory_TotalPayingDealers_Inventory,clientInventory_FranchiseDealers_Inventory,clientInventory_IndieDealers_Inventory,clientInventory_TotalDealers_Inventory,Competitor_CDKGlobal_CostofRevenue,Competitor_CDKGlobal_MarketingandSales,Competitor_CDKGlobal_OperatingExpense,Competitor_CDKGlobal_Revenue,Competitor_CDKWebsite_CostofRevenue,Competitor_CDKWebsite_MarketingandSales,Competitor_CDKWebsite_OperatingExpense,Competitor_CDKWebsite_Revenue,Competitor_CarGurus_CostofRevenue,Competitor_CarGurus_MarketingandSales,Competitor_CarGurus_OperatingExpense,Competitor_CarGurus_Revenue,Competitor_client.com_CostofRevenue,Competitor_client.com_MarketingandSales,Competitor_client.com_OperatingExpense,Competitor_client.com_Revenue,Competitor_TrueCar_CostofRevenue,Competitor_TrueCar_MarketingandSales,Competitor_TrueCar_OperatingExpense,Competitor_TrueCar_Revenue,Macro_Total_Population,Macro_Total_RealDisposablePersonalIncomePerCapita,Macro_Total_TotalVehicleSales,NonPaid_Apps_Leads,NonPaid_Apps_Visits,NonPaid_Direct_Leads,NonPaid_Direct_Visits,NonPaid_Email_Leads,NonPaid_Email_Visits,NonPaid_OtherProperties_Leads,NonPaid_OtherProperties_Visits,NonPaid_SEO_Leads,NonPaid_SEO_Visits,PerformanceMedia_App_Spends,PerformanceMedia_Display_Leads,PerformanceMedia_Display_Spends,PerformanceMedia_Display_Visits,PerformanceMedia_PaidSearch_Leads,PerformanceMedia_PaidSearch_Spends,PerformanceMedia_PaidSearch_Visits,PerformanceMedia_Partner_Leads,PerformanceMedia_Partner_Visits,PerformanceMedia_Partners_Spends,RevenueByBusiness_ConversationsDI_Revenue,RevenueByBusiness_FuelFuel_Revenue,RevenueByBusiness_NTMAclient_Revenue,RevenueByBusiness_OnlineShopperDI_Revenue,RevenueByBusiness_Packageclient_Revenue,RevenueByBusiness_Upsellclient_Revenue,RevenueByBusiness_WebsiteDI_Revenue,RevenueByCancel_Field_Revenue,RevenueByCancel_Groups_Revenue,RevenueByCancel_Inside_Revenue,RevenueByMarketplace_Field_Revenue,RevenueByMarketplace_Groups_Revenue,RevenueByMarketplace_Inside_Revenue,RevenueByPackage_Fran_Revenue,RevenueByPackage_Indy_Revenue,RevenueByProduct_DRLegacy_Revenue,RevenueByProduct_NonTraditional_Revenue,RevenueByProduct_Package_Revenue,RevenueByProduct_Upsell_Revenue,RevenueByRetail_DealerInspire_Revenue,RevenueByRetail_Fuel_Revenue,RevenueByRetail_Marketplace_Revenue,RevenueByRetail_OEM_Revenue,RevenueByRetail_Other_Revenue,RevenueBySale_Field_Revenue,RevenueBySale_Groups_Revenue,RevenueBySale_Inside_Revenue,RevenueByTotalWholesale_Amortization_Revenue,RevenueByTotalWholesale_Wholesale_Revenue,RevenueByUpsell_client360_Revenue,RevenueByUpsell_clientSocial_Revenue,RevenueByUpsell_DealerPosition_Revenue,RevenueByUpsell_DealerRaterConnections_Revenue,RevenueByUpsell_EventPositions_Revenue,RevenueByUpsell_NLP_Revenue,RevenueByUpsell_PowerPositions_Revenue,RevenueByUpsell_PreferredTradeIn_Revenue,RevenueByUpsell_Premier_Revenue,RevenueByUpsell_RepairPalCertified_Revenue,RevenueByUpsell_SocialSalesDrive_Revenue,RevenueByUpsell_StandardTradeIn_Revenue,Sales_Promo_Count,Total_DeseasonalizedMarketplace_Revenue,Total_Marketplace_SeasonalIndex,Total_Total_Visits,Total_Total_flag-covidlockdown1,Total_Total_flag-covidlockdown2,Total_Total_flag-covidpostlockdown,Total_Total_flag-covidpostlockdown2,Total_Total_flag-covidpostlockdown3,Total_Total_flag-covidpostlockdown4,Total_Total_flag-janfeb,Total_Total_flag-monthstart,Total_Total_flag-precontractexpire,Total_Total_flag-pretotalwholesalemonth,Total_Total_flag-stimulus,Total_Total_flag-stimulus2,Total_Total_flag-stimulus3,Total_Total_trend-month,Total_Total_trend-quarter,Total_Total_trend-week,Total_Total_trend-year,TruecarInventory_FranchiseDealers_Inventory,TruecarInventory_IndieDealers_Inventory,TruecarInventory_TotalDealers_Inventory
04-02-19,3712,2299,6011,0,0,0,0,0,0,0,0,0,4169,5195,2857,3585,9364,6442,2612,2612,5223,0,0,0,0,0,0,0,0,600444.4444,7102355.556,9342277.778,10523333.33,0,4693332.426,0,11993156.54,0,0,0,0,81980250000,11239,4296250,56884,2121646,79175.5,2678000.5,5630.25,118106.5,106650.75,1774177.75,27220.25,2077534.5,204150.8475,17378,717778.2425,1316182.5,28408.5,1126085.443,647793,7335,83057.75,307262.9825,64000,0,180750,43250,6331250,1649250,802750,121500,44750,82750,4201469.047,2188764.336,1770791.793,5112750,1161000,16500,236000,6273750,1649250,1449359.445,0,8161025.176,1807852.388,323130.0975,36500,22500,25000,38750,1204500,155000,171500,103750,450500,14250,127500,181000,15250,376500,24750,20500,8250,0,7520601.137,1.085155964,9042320.75,0,0,0,0,0,0,1,0,1,1,0,0,0,14,5,58,2,,,
11-02-19,3712,2299,6011,0,0,0,0,0,0,0,0,0,4169,5195,2857,3585,9364,6442,2612,2612,5223,0,0,0,0,0,0,0,0,600444.4444,7102355.556,9342277.778,10523333.33,0,4693332.426,0,11993156.54,0,0,0,0,81980250000,11239,4296250,56884,2121646,79175.5,2678000.5,5630.25,118106.5,106650.75,1774177.75,27220.25,2077534.5,204150.8475,17378,717778.2425,1316182.5,28408.5,1126085.443,647793,7335,83057.75,307262.9825,64000,0,180750,43250,6331250,1649250,802750,121500,44750,82750,4201469.047,2188764.336,1770791.793,5112750,1161000,16500,236000,6273750,1649250,1449359.445,0,8161025.176,1807852.388,323130.0975,36500,22500,25000,38750,1204500,155000,171500,103750,450500,14250,127500,181000,15250,376500,24750,20500,8250,0,7520601.137,1.085155964,9042320.75,0,0,0,0,0,0,1,0,1,1,0,0,0,14,5,59,2,,,
18-02-19,3712,2299,6011,0,0,0,0,0,0,0,0,0,4169,5195,2857,3585,9364,6442,2612,2612,5223,0,0,0,0,0,0,0,0,600444.4444,7102355.556,9342277.778,10523333.33,0,4693332.426,0,11993156.54,0,0,0,0,81980250000,11239,4296250,56884,2121646,79175.5,2678000.5,5630.25,118106.5,106650.75,1774177.75,27220.25,2077534.5,204150.8475,17378,717778.2425,1316182.5,28408.5,1126085.443,647793,7335,83057.75,307262.9825,64000,0,180750,43250,6331250,1649250,802750,121500,44750,82750,4201469.047,2188764.336,1770791.793,5112750,1161000,16500,236000,6273750,1649250,1449359.445,0,8161025.176,1807852.388,323130.0975,36500,22500,25000,38750,1204500,155000,171500,103750,450500,14250,127500,181000,15250,376500,24750,20500,8250,0,7520601.137,1.085155964,9042320.75,0,0,0,0,0,0,1,0,1,1,0,0,0,14,5,60,2,,,
25-02-19,3553,2191,5745,0,0,0,0,0,0,0,0,0,3998,4982,2746,3441,8980,6187,2491,2491,4983,0,0,0,0,0,0,0,0,600444.4444,7102355.556,9342277.778,10523333.33,0,4693332.426,0,11993156.54,0,0,0,0,78590211982,10768.70507,4163645.161,59556.43318,2139766.691,80646.14286,2713099.968,5611.285714,116685.2673,112992.7051,1886298.696,26865.49309,2124130.507,196034.2246,14739.28571,806032.0715,1190725.77,23047.20276,944256.7009,557537.8479,7258.880184,66282.11982,329203.4152,58732.71889,0,177705.0691,48230.41475,6008276.498,1577751.152,778262.6728,107170.5069,37861.75115,63253.45622,3977988.001,2108905.464,1676638.284,4866345.622,1100073.733,15428.57143,228147.4654,5966419.355,1577751.152,1404565.934,0,7763531.75,1744890.063,310658.3032,38276.4977,22341.01382,27543.7788,37142.85714,1141672.811,144894.0092,163806.4516,98188.94009,429783.4101,31562.21198,118728.1106,169235.023,14230.41475,357884.7926,22755.76037,18778.80184,7714.285714,0,7641589.716,1.015957679,8908228.171,0,0,0,0,0,0,1,1,1,1,0,0,0,15,5,61,2,,,
04-03-19,3342,2047,5390,0,0,0,0,0,0,0,0,0,3770,4699,2598,3250,8469,5847,2331,2331,4662,0,0,0,0,0,0,0,0,600444.4444,7102355.556,9342277.778,10523333.33,0,4693332.426,0,11993156.54,0,0,0,0,74070161290,10141.64516,3986838.71,63119.67742,2163927.613,82607,2759899.258,5586,114790.2903,121448.6452,2035793.29,26392.48387,2186258.516,185212.0606,11221,923703.8435,1023450.129,15898.80645,701818.3787,437197.6452,7157.387097,43914.6129,358457.3255,51709.67742,0,173645.1613,54870.96774,5577645.161,1482419.355,745612.9032,88064.51613,28677.41935,37258.06452,3680013.274,2002426.969,1551100.273,4537806.452,1018838.71,14000,217677.4194,5556645.161,1482419.355,1344841.253,0,7233540.515,1660940.296,294029.2442,40645.16129,22129.03226,30935.48387,35000,1057903.226,131419.3548,153548.3871,90774.19355,402161.2903,54645.16129,107032.2581,153548.3871,12870.96774,333064.5161,20096.77419,16483.87097,7000,0,7119923.071,1.015957679,8729438.065,0,0,0,0,0,0,0,0,1,1,0,0,0,15,5,62,2,,,
11-03-19,3342,2047,5390,0,0,0,0,0,0,0,0,0,3770,4699,2598,3250,8469,5847,2331,2331,4662,0,0,0,0,0,0,0,0,600444.4444,7102355.556,9342277.778,10523333.33,0,4693332.426,0,11993156.54,0,0,0,0,74070161290,10141.64516,3986838.71,63119.67742,2163927.613,82607,2759899.258,5586,114790.2903,121448.6452,2035793.29,26392.48387,2186258.516,185212.0606,11221,923703.8435,1023450.129,15898.80645,701818.3787,437197.6452,7157.387097,43914.6129,358457.3255,51709.67742,0,173645.1613,54870.96774,5577645.161,1482419.355,745612.9032,88064.51613,28677.41935,37258.06452,3680013.274,2002426.969,1551100.273,4537806.452,1018838.71,14000,217677.4194,5556645.161,1482419.355,1344841.253,0,7233540.515,1660940.296,294029.2442,40645.16129,22129.03226,30935.48387,35000,1057903.226,131419.3548,153548.3871,90774.19355,402161.2903,54645.16129,107032.2581,153548.3871,12870.96774,333064.5161,20096.77419,16483.87097,7000,0,7119923.071,1.015957679,8729438.065,0,0,0,0,0,0,0,0,1,1,0,0,0,15,5,63,2,,,
18-03-19,3342,2047,5390,0,0,0,0,0,0,0,0,0,3770,4699,2598,3250,8469,5847,2331,2331,4662,0,0,0,0,0,0,0,0,600444.4444,7102355.556,9342277.778,10523333.33,0,4693332.426,0,11993156.54,0,0,0,0,74070161290,10141.64516,3986838.71,63119.67742,2163927.613,82607,2759899.258,5586,114790.2903,121448.6452,2035793.29,26392.48387,2186258.516,185212.0606,11221,923703.8435,1023450.129,15898.80645,701818.3787,437197.6452,7157.387097,43914.6129,358457.3255,51709.67742,0,173645.1613,54870.96774,5577645.161,1482419.355,745612.9032,88064.51613,28677.41935,37258.06452,3680013.274,2002426.969,1551100.273,4537806.452,1018838.71,14000,217677.4194,5556645.161,1482419.355,1344841.253,0,7233540.515,1660940.296,294029.2442,40645.16129,22129.03226,30935.48387,35000,1057903.226,131419.3548,153548.3871,90774.19355,402161.2903,54645.16129,107032.2581,153548.3871,12870.96774,333064.5161,20096.77419,16483.87097,7000,0,7119923.071,1.015957679,8729438.065,0,0,0,0,0,0,0,0,1,1,0,0,0,15,5,64,2,,,
25-03-19,3342,2047,5390,0,0,0,0,0,0,0,0,0,3770,4699,2598,3250,8469,5847,2331,2331,4662,0,0,0,0,0,0,0,0,600444.4444,7102355.556,9342277.778,10523333.33,0,4693332.426,0,11993156.54,0,0,0,0,74070161290,10141.64516,3986838.71,63119.67742,2163927.613,82607,2759899.258,5586,114790.2903,121448.6452,2035793.29,26392.48387,2186258.516,185212.0606,11221,923703.8435,1023450.129,15898.80645,701818.3787,437197.6452,7157.387097,43914.6129,358457.3255,51709.67742,0,173645.1613,54870.96774,5577645.161,1482419.355,745612.9032,88064.51613,28677.41935,37258.06452,3680013.274,2002426.969,1551100.273,4537806.452,1018838.71,14000,217677.4194,5556645.161,1482419.355,1344841.253,0,7233540.515,1660940.296,294029.2442,40645.16129,22129.03226,30935.48387,35000,1057903.226,131419.3548,153548.3871,90774.19355,402161.2903,54645.16129,107032.2581,153548.3871,12870.96774,333064.5161,20096.77419,16483.87097,7000,0,7119923.071,1.015957679,8729438.065,0,0,0,0,0,0,0,0,1,1,0,0,0,15,5,65,2,,,
01-04-19,3444,2081,5525,0,0,0,0,0,0,0,0,0,3888,4832,2694,3370,8721,6065,2371,2371,4742,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,76566000000,10437.23333,3965966.667,60739.7,2109197.533,79759.4,2646638.867,5505.966667,108367.9333,74588.03333,1326594.967,25868.96667,2176783.233,210907.004,14918.63333,748788.3947,970164.0667,21584.96667,602605.3787,585063.9667,12776.86667,64593.2,324861.4833,58566.66667,0,189000,55766.66667,5624733.333,1431966.667,791000,105933.3333,34300,47366.66667,3676614.463,2012152.011,1556919.779,4601100,1031100,13766.66667,233566.6667,5632200,1431966.667,1459365.775,0,7245686.252,1411015.37,293623.8713,29866.66667,22400,18666.66667,36166.66667,1071000,126233.3333,160533.3333,89833.33333,412766.6667,10033.33333,95200,150500,12366.66667,332733.3333,19133.33333,16333.33333,6300,0,8045951.364,0.900538162,8660808.8,0,0,0,0,0,0,0,1,1,1,0,0,0,16,6,66,2,,,
08-04-19,3444,2081,5525,0,0,0,0,0,0,0,0,0,3888,4832,2694,3370,8721,6065,2371,2371,4742,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,76566000000,10437.23333,3965966.667,60739.7,2109197.533,79759.4,2646638.867,5505.966667,108367.9333,74588.03333,1326594.967,25868.96667,2176783.233,210907.004,14918.63333,748788.3947,970164.0667,21584.96667,602605.3787,585063.9667,12776.86667,64593.2,324861.4833,58566.66667,0,189000,55766.66667,5624733.333,1431966.667,791000,105933.3333,34300,47366.66667,3676614.463,2012152.011,1556919.779,4601100,1031100,13766.66667,233566.6667,5632200,1431966.667,1459365.775,0,7245686.252,1411015.37,293623.8713,29866.66667,22400,18666.66667,36166.66667,1071000,126233.3333,160533.3333,89833.33333,412766.6667,10033.33333,95200,150500,12366.66667,332733.3333,19133.33333,16333.33333,6300,0,8045951.364,0.900538162,8660808.8,0,0,0,0,0,0,0,0,1,1,0,0,0,16,6,67,2,,,
15-04-19,3444,2081,5525,0,0,0,0,0,0,0,0,0,3888,4832,2694,3370,8721,6065,2371,2371,4742,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,76566000000,10437.23333,3965966.667,60739.7,2109197.533,79759.4,2646638.867,5505.966667,108367.9333,74588.03333,1326594.967,25868.96667,2176783.233,210907.004,14918.63333,748788.3947,970164.0667,21584.96667,602605.3787,585063.9667,12776.86667,64593.2,324861.4833,58566.66667,0,189000,55766.66667,5624733.333,1431966.667,791000,105933.3333,34300,47366.66667,3676614.463,2012152.011,1556919.779,4601100,1031100,13766.66667,233566.6667,5632200,1431966.667,1459365.775,0,7245686.252,1411015.37,293623.8713,29866.66667,22400,18666.66667,36166.66667,1071000,126233.3333,160533.3333,89833.33333,412766.6667,10033.33333,95200,150500,12366.66667,332733.3333,19133.33333,16333.33333,6300,0,8045951.364,0.900538162,8660808.8,0,0,0,0,0,0,0,0,1,1,0,0,0,16,6,68,2,,,
22-04-19,3444,2081,5525,395581.3953,0,0,0,0,0,0,0,0,3888,4832,2694,3370,8721,6065,2371,2371,4742,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,76566000000,10437.23333,3965966.667,60739.7,2109197.533,79759.4,2646638.867,5505.966667,108367.9333,74588.03333,1326594.967,25868.96667,2176783.233,210907.004,14918.63333,748788.3947,970164.0667,21584.96667,602605.3787,585063.9667,12776.86667,64593.2,324861.4833,58566.66667,0,189000,55766.66667,5624733.333,1431966.667,791000,105933.3333,34300,47366.66667,3676614.463,2012152.011,1556919.779,4601100,1031100,13766.66667,233566.6667,5632200,1431966.667,1459365.775,0,7245686.252,1411015.37,293623.8713,29866.66667,22400,18666.66667,36166.66667,1071000,126233.3333,160533.3333,89833.33333,412766.6667,10033.33333,95200,150500,12366.66667,332733.3333,19133.33333,16333.33333,6300,0,8045951.364,0.900538162,8660808.8,0,0,0,0,0,0,0,0,1,1,0,0,0,16,6,69,2,,,
29-04-19,3373,2133,5506,713763.2135,0,0,0,0,0,0,0,0,3803,4713,2626,3289,8516,5915,2305,2305,4611,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,74822290323,10191.74409,4010552.688,60581.78065,2105413.834,85505.17419,2599134.953,5213.294624,121546.6215,60192.96344,1321119.714,26583.55269,2186875.647,201714.0279,15620.69247,669611.4946,1022930.54,23197.13333,742564.1669,615168.2301,16684.4043,79349.07097,293937.0441,56410.75269,0,160612.9032,53513.97849,5456098.925,1383326.882,771161.2903,66879.56989,22541.93548,41113.97849,3575510.586,1932470.796,1492036.788,4444600,995406.4516,13288.17204,203023.6559,5440006.452,1383326.882,1427214.945,0,7000018.17,1563968.797,279907.5879,37243.01075,16077.41935,22913.97849,35333.33333,1039709.677,116550.5376,165382.7957,86311.82796,401159.1398,17705.37634,87845.16129,141709.6774,11759.13978,315711.828,18047.31183,14989.24731,5993.548387,0,7713091.85,0.907550215,8730418.897,0,0,0,0,0,0,0,1,1,1,0,0,0,17,6,70,2,,,
06-05-19,3344,2154,5498,713763.2135,0,0,0,0,0,0,0,0,3769,4665,2599,3256,8435,5855,2279,2279,4558,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,74124806452,10093.54839,4028387.097,60518.6129,2103900.355,87803.48387,2580133.387,5096.225806,126818.0968,54434.93548,1318929.613,26869.3871,2190912.613,198036.8374,15901.51613,637940.7345,1044037.129,23842,798547.6823,627209.9355,18247.41935,85251.41935,281567.2684,55548.3871,0,149258.0645,52612.90323,5388645.161,1363870.968,763225.8065,51258.06452,17838.70968,38612.90323,3535069.036,1900598.31,1466083.592,4382000,981129.0323,13096.77419,190806.4516,5363129.032,1363870.968,1414354.613,0,6901750.937,1625150.168,274421.0745,40193.54839,13548.3871,24612.90323,35000,1027193.548,112677.4194,167322.5806,84903.22581,396516.129,20774.19355,84903.22581,138193.5484,11516.12903,308903.2258,17612.90323,14451.6129,5870.967742,0,7604814.389,0.907550215,8758262.935,0,0,0,0,0,0,0,0,1,1,0,0,0,17,6,71,2,,,
13-05-19,3344,2154,5498,713763.2135,0,0,0,0,0,0,0,0,3769,4665,2599,3256,8435,5855,2279,2279,4558,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,74124806452,10093.54839,4028387.097,60518.6129,2103900.355,87803.48387,2580133.387,5096.225806,126818.0968,54434.93548,1318929.613,26869.3871,2190912.613,198036.8374,15901.51613,637940.7345,1044037.129,23842,798547.6823,627209.9355,18247.41935,85251.41935,281567.2684,55548.3871,0,149258.0645,52612.90323,5388645.161,1363870.968,763225.8065,51258.06452,17838.70968,38612.90323,3535069.036,1900598.31,1466083.592,4382000,981129.0323,13096.77419,190806.4516,5363129.032,1363870.968,1414354.613,0,6901750.937,1625150.168,274421.0745,40193.54839,13548.3871,24612.90323,35000,1027193.548,112677.4194,167322.5806,84903.22581,396516.129,20774.19355,84903.22581,138193.5484,11516.12903,308903.2258,17612.90323,14451.6129,5870.967742,0,7604814.389,0.907550215,8758262.935,0,0,0,0,0,0,0,0,1,1,0,0,0,17,6,72,2,,,
20-05-19,3344,2154,5498,441035.9408,0,0,0,0,0,0,0,0,3769,4665,2599,3256,8435,5855,2279,2279,4558,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,74124806452,10093.54839,4028387.097,60518.6129,2103900.355,87803.48387,2580133.387,5096.225806,126818.0968,54434.93548,1318929.613,26869.3871,2190912.613,198036.8374,15901.51613,637940.7345,1044037.129,23842,798547.6823,627209.9355,18247.41935,85251.41935,281567.2684,55548.3871,0,149258.0645,52612.90323,5388645.161,1363870.968,763225.8065,51258.06452,17838.70968,38612.90323,3535069.036,1900598.31,1466083.592,4382000,981129.0323,13096.77419,190806.4516,5363129.032,1363870.968,1414354.613,0,6901750.937,1625150.168,274421.0745,40193.54839,13548.3871,24612.90323,35000,1027193.548,112677.4194,167322.5806,84903.22581,396516.129,20774.19355,84903.22581,138193.5484,11516.12903,308903.2258,17612.90323,14451.6129,5870.967742,0,7604814.389,0.907550215,8758262.935,0,0,0,0,0,0,0,0,1,1,0,0,0,17,6,73,2,,,
27-05-19,3361,2150,5510,395581.3953,0,0,0,0,0,0,0,0,3801,4703,2631,3298,8504,5929,2299,2299,4598,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,74839890323,10191.07742,4066219.355,60531.31398,2100063.101,85542.84086,2571053.686,5209.76129,129634.2882,54362.29677,1299991.381,26186.21935,2173242.581,201536.8839,17620.55914,639222.7946,1125784.673,22905.66667,779186.5069,586448.4968,19671.93763,91443.93763,311503.6028,56744.08602,0,164279.5699,57313.97849,5435698.925,1371860.215,781561.2903,48146.23656,16941.93548,35647.31183,3567009.506,1932241.19,1472598.144,4419266.667,987739.7849,13221.50538,206356.9892,5407006.452,1371860.215,1440103.797,0,6971848.84,1564282.745,272722.7952,38443.01075,18944.08602,23113.97849,35333.33333,1033243.011,112150.5376,173049.4624,85245.16129,399425.8065,18905.37634,84778.49462,138309.6774,11559.13978,310511.828,17513.97849,14389.24731,5860.215054,0,7164081.931,0.9731671,8777670.763,0,0,0,0,0,0,0,1,1,1,0,0,0,18,6,74,2,,,
03-06-19,3403,2139,5542,116511.6279,0,0,0,0,0,0,0,0,3881,4798,2713,3403,8678,6116,2348,2348,4697,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,76627600000,10434.9,4160800,60563.06667,2090469.967,79891.23333,2548354.433,5493.6,136674.7667,54180.7,1252645.8,24478.3,2129067.5,210287,21918.16667,642427.9447,1330153.533,20564.83333,730783.5687,484544.9,23233.23333,106925.2333,386344.4387,59733.33333,0,201833.3333,69066.66667,5553333.333,1391833.333,827400,40366.66667,14700,28233.33333,3646860.682,2011348.392,1488884.523,4512433.333,1004266.667,13533.33333,245233.3333,5516700,1391833.333,1504476.757,0,7147093.598,1412114.188,268477.097,34066.66667,32433.33333,19366.66667,36166.66667,1048366.667,110833.3333,187366.6667,86100,406700,14233.33333,84466.66667,138600,11666.66667,314533.3333,17266.66667,14233.33333,5833.333333,0,7344158.67,0.9731671,8826190.333,0,0,0,0,0,0,0,0,1,1,0,0,0,18,6,75,2,,,
10-06-19,3403,2139,5542,10000,0,0,0,0,0,0,0,0,3881,4798,2713,3403,8678,6116,2348,2348,4697,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,76627600000,10434.9,4160800,60563.06667,2090469.967,79891.23333,2548354.433,5493.6,136674.7667,54180.7,1252645.8,24478.3,2129067.5,210287,21918.16667,642427.9447,1330153.533,20564.83333,730783.5687,484544.9,23233.23333,106925.2333,386344.4387,59733.33333,0,201833.3333,69066.66667,5553333.333,1391833.333,827400,40366.66667,14700,28233.33333,3646860.682,2011348.392,1488884.523,4512433.333,1004266.667,13533.33333,245233.3333,5516700,1391833.333,1504476.757,0,7147093.598,1412114.188,268477.097,34066.66667,32433.33333,19366.66667,36166.66667,1048366.667,110833.3333,187366.6667,86100,406700,14233.33333,84466.66667,138600,11666.66667,314533.3333,17266.66667,14233.33333,5833.333333,0,7344158.67,0.9731671,8826190.333,0,0,0,0,0,0,0,0,1,1,0,0,0,18,6,76,2,,,
17-06-19,3403,2139,5542,54687.5,0,0,0,0,0,0,0,0,3881,4798,2713,3403,8678,6116,2348,2348,4697,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,76627600000,10434.9,4160800,60563.06667,2090469.967,79891.23333,2548354.433,5493.6,136674.7667,54180.7,1252645.8,24478.3,2129067.5,210287,21918.16667,642427.9447,1330153.533,20564.83333,730783.5687,484544.9,23233.23333,106925.2333,386344.4387,59733.33333,0,201833.3333,69066.66667,5553333.333,1391833.333,827400,40366.66667,14700,28233.33333,3646860.682,2011348.392,1488884.523,4512433.333,1004266.667,13533.33333,245233.3333,5516700,1391833.333,1504476.757,0,7147093.598,1412114.188,268477.097,34066.66667,32433.33333,19366.66667,36166.66667,1048366.667,110833.3333,187366.6667,86100,406700,14233.33333,84466.66667,138600,11666.66667,314533.3333,17266.66667,14233.33333,5833.333333,0,7344158.67,0.9731671,8826190.333,0,0,0,0,0,0,0,0,1,1,0,0,0,18,6,77,2,,,
24-06-19,3403,2139,5542,54687.5,0,0,0,0,0,0,0,0,3881,4798,2713,3403,8678,6116,2348,2348,4697,0,0,0,0,0,0,0,0,663692.3077,7829923.077,10219615.38,11153846.15,0,4133927.196,0,11400561.05,0,0,0,0,76627600000,10434.9,4160800,60563.06667,2090469.967,79891.23333,2548354.433,5493.6,136674.7667,54180.7,1252645.8,24478.3,2129067.5,210287,21918.16667,642427.9447,1330153.533,20564.83333,730783.5687,484544.9,23233.23333,106925.2333,386344.4387,59733.33333,0,201833.3333,69066.66667,5553333.333,1391833.333,827400,40366.66667,14700,28233.33333,3646860.682,2011348.392,1488884.523,4512433.333,1004266.667,13533.33333,245233.3333,5516700,1391833.333,1504476.757,0,7147093.598,1412114.188,268477.097,34066.66667,32433.33333,19366.66667,36166.66667,1048366.667,110833.3333,187366.6667,86100,406700,14233.33333,84466.66667,138600,11666.66667,314533.3333,17266.66667,14233.33333,5833.333333,0,7344158.67,0.9731671,8826190.333,0,0,0,0,0,0,0,0,1,1,0,0,0,18,6,78,2,,,
01-07-19,3294,2000,5294,54687.5,0,0,0,0,0,0,0,0,3776,4671,2604,3282,8447,5886,2257,2257,4513,0,0,0,0,0,0,0,0,714608.6957,7618815.217,9995239.13,11451086.96,0,3864380.435,0,11572065.22,0,0,0,0,74191193548,10105.29032,3973516.129,63272.77419,2116140.419,73394.54839,2660882,6253.032258,137226.1935,67015.51613,1398002.516,27334.32258,2207337.097,207015.051,24297.90323,475580.8671,1387948.71,23354.93548,714447.9074,487129.5484,24903.74194,116785.2903,430241.77,58258.06452,0,183806.4516,68645.16129,5444419.355,1380580.645,795064.5161,58935.48387,21000,35903.22581,3553566.675,1949124.104,1506163.764,4447935.484,988129.0323,12645.16129,225806.4516,5436064.516,1380580.645,1506200.602,0,7008854.543,1515399.277,275999.3013,31612.90323,15806.45161,23709.67742,35000,898935.4839,106354.8387,202096.7742,83548.3871,402612.9032,17612.90323,84451.6129,132548.3871,11516.12903,304612.9032,16032.25806,13096.77419,5870.967742,1.580645161,7559817.87,0.927119497,9113449.258,0,0,0,0,0,0,0,1,1,1,0,0,0,19,7,79,2,,,
